income,fixed_expenses,variable_expenses,total_expenses,savings_goal,lifestyle_score,savings
91449.02,22632.87,20487.3,43120.17,13558.14,5.18,48864.34
67046.11,20058.01,31164.77,51222.78,7578.01,8.36,14208.16
20796.08,5470.25,9309.76,14780.02,1395.31,7.54,4909.56
57483.14,12437.69,10920.14,23357.84,6746.47,5.4,32492.03
76582.54,24332.93,25400.62,49733.54,7006.59,8.74,18688.2
56673.81,23243.26,5542.41,28785.66,3233.82,2.08,21093.06
58102.61,16281.38,12963.42,29244.8,3784.71,9.19,20407.44
34389.94,10581.55,11606.01,22187.57,6893.41,8.62,6933.62
79163.52,20317.9,14965.49,35283.39,20611.67,7.37,35220.27
48788.27,18725.55,22159.2,40884.75,16763.26,8.36,7548.85
15000.0,6248.73,5532.08,11780.82,1042.08,5.89,3021.14
55718.57,13653.01,10152.05,23805.06,14063.08,7.08,19881.07
89528.74,33535.64,25177.97,58713.61,19171.97,6.05,35206.44
55326.76,12309.41,10538.58,22847.99,10463.54,4.2,23405.66
108449.62,24587.97,33811.88,58399.85,29037.5,6.12,40401.04
75724.2,24428.79,12056.55,36485.34,9459.77,3.32,23173.35
73468.95,20603.29,10275.54,30878.83,10599.49,4.96,39850.3
61790.04,18028.04,7139.82,25167.86,9839.7,3.53,31283.45
63292.84,20769.02,3333.65,24102.68,6346.0,2.11,39035.5
58414.41,12592.75,12869.59,25462.34,11378.27,3.9,31495.59
57443.27,14839.31,20419.86,35259.17,5110.28,8.67,25339.4
78271.68,23131.47,20230.6,43362.08,11012.75,4.43,35770.81
41604.22,9925.97,11679.39,21605.36,3321.15,7.73,22199.26
38102.65,7583.72,4269.18,11852.9,2100.34,2.58,22589.69
36920.12,8264.96,8519.47,16784.42,6071.73,4.82,14703.19
116141.36,42199.93,11978.06,54177.99,27465.07,2.03,54602.82
78258.57,30026.39,5377.62,35404.01,7421.44,2.25,34697.61
72612.31,17206.79,15138.25,32345.04,25317.53,6.56,32867.59
38562.13,8806.24,5916.21,14722.44,5131.1,6.47,18174.91
80583.56,26395.73,12020.05,38415.78,4593.66,2.92,45833.07
62085.72,25177.81,16803.71,41981.53,3991.77,5.27,20909.1
70354.22,18928.06,14518.17,33446.22,17868.24,8.77,33667.6
40584.49,15375.4,3117.68,18493.08,10490.11,2.57,20522.37
69006.72,20707.48,2704.65,23412.13,22204.26,1.17,34723.05
54404.16,21806.39,15306.26,37112.65,4135.29,6.87,13421.47
45859.72,10636.27,2648.5,13284.77,7222.9,1.48,20819.65
83352.66,32143.45,48664.69,80808.14,26205.55,9.82,2830.37
26557.3,8151.58,8742.01,16893.59,7885.93,6.49,6201.16
79119.41,30470.04,9782.34,40252.38,9242.24,5.23,42717.88
82112.15,24335.08,13096.37,37431.45,25992.85,4.87,35244.76
43008.91,12353.45,8733.02,21086.46,10657.76,6.16,9564.46
44491.79,16859.04,2766.23,19625.27,5733.11,1.82,13869.23
59424.36,20335.77,28357.22,48692.99,3558.04,9.37,9412.66
72050.91,22784.11,17190.03,39974.14,14487.71,6.63,29471.72
61178.63,16993.53,6847.43,23840.95,16097.68,2.66,39080.68
75839.06,27018.94,18776.19,45795.13,9742.28,6.06,30629.2
109074.49,42497.52,7419.17,49916.69,10783.9,2.2,29717.94
52307.08,11223.12,1684.47,12907.59,3823.44,1.16,25153.37
22120.5,7059.86,7452.7,14512.56,6703.97,6.67,4444.49
85648.09,30878.08,32135.71,63013.79,5578.25,6.84,12157.74
107082.86,34789.14,14639.05,49428.19,24867.52,6.25,35983.68
74819.21,28326.09,8397.75,36723.84,20773.97,2.65,35405.07
37806.28,14396.74,10798.19,25194.93,10306.67,6.43,9975.13
61902.69,22153.11,4904.44,27057.55,15227.08,1.51,39942.47
37036.91,12564.43,11863.63,24428.06,8793.95,6.48,9438.78
81071.39,31354.63,26506.94,57861.57,15406.68,5.99,18878.04
31217.74,11395.36,5269.27,16664.64,5527.65,6.9,14661.67
57496.78,20939.84,18138.72,39078.56,5196.16,9.06,9039.66
39891.55,8437.55,17613.35,26050.9,8707.01,8.65,14257.72
68170.62,17852.32,35736.23,53588.55,4701.72,9.83,10217.01
55841.46,17078.18,16595.32,33673.5,10553.28,9.79,23844.46
69419.05,23207.79,24533.35,47741.14,18724.93,7.95,20834.54
65558.76,17491.83,17135.38,34627.21,11980.57,9.61,27783.91
40333.52,9285.56,19106.72,28392.27,8376.46,8.81,5767.25
80671.93,21168.77,29800.46,50969.23,24544.33,7.55,35392.4
63780.86,22290.48,3002.04,25292.52,15838.55,1.68,31936.4
40286.77,14176.56,2367.81,16544.36,3233.33,1.44,14330.82
121023.16,46911.49,41760.04,88671.53,25920.8,8.54,33328.01
76910.75,21644.22,12612.51,34256.73,12061.2,5.41,46434.83
61168.49,16571.28,28261.46,44832.74,6942.84,8.33,18464.41
100380.11,28270.88,9763.31,38034.19,24483.19,3.82,53493.58
111045.39,30442.12,19731.44,50173.56,18290.35,4.58,46810.75
61366.26,21264.02,19188.28,40452.29,17429.14,7.3,18734.57
73684.94,19498.63,35965.31,55463.94,16313.64,9.24,12084.11
40299.93,7913.93,1740.56,9654.49,3638.04,1.79,25037.18
61320.18,17289.89,23152.33,40442.22,9637.29,8.75,17672.53
60023.44,14850.64,10154.53,25005.18,7894.06,8.14,37255.25
69620.68,14353.31,13593.0,27946.31,6583.67,3.84,46085.2
73319.01,21668.18,8513.08,30181.26,21193.22,4.2,25798.37
78995.71,18612.74,5739.67,24352.41,13014.13,1.42,34073.0
70941.07,21354.26,3237.15,24591.41,16319.87,1.14,30496.08
34731.43,8648.6,3422.37,12070.97,10312.0,5.29,19981.2
41538.32,13916.87,2512.54,16429.41,8860.73,1.86,16646.61
51339.81,22011.81,4138.04,26149.85,6392.75,2.75,22720.28
57943.99,17493.89,28072.88,45566.77,16458.62,8.62,12941.98
91269.36,30233.42,21708.2,51941.62,16179.66,6.14,42513.11
35926.53,13724.78,13122.07,26846.85,8114.18,6.7,9103.32
56064.62,16422.0,3202.73,19624.73,18339.84,2.69,25619.09
88825.24,20583.46,14860.45,35443.91,17468.91,8.46,37188.73
57503.06,14877.3,29474.72,44352.02,8617.8,8.81,6725.6
76510.39,21579.11,21590.57,43169.68,20606.1,5.71,32936.56
61511.45,20187.28,29369.46,49556.74,5611.79,9.21,10874.98
71419.58,14727.19,34704.49,49431.68,23044.28,8.6,9619.46
59288.19,22023.44,27107.18,49130.63,19491.33,7.58,6003.88
81676.64,17819.27,14575.76,32395.03,18507.52,7.61,36172.01
26373.59,10132.22,1393.41,11525.64,2688.06,1.95,10878.3
55917.2,21499.12,5252.71,26751.82,10735.38,3.44,26354.57
72414.32,28687.91,6708.22,35396.13,12971.58,1.6,20946.02
78342.38,28629.98,3252.84,31882.82,10797.06,1.08,51561.5
102323.82,23643.48,10859.86,34503.34,10507.08,2.42,56184.41
55224.38,19466.91,26776.03,46242.94,7317.93,8.92,8805.18
101987.04,25474.26,15707.51,41181.77,21886.06,3.16,55969.98
48524.4,18150.87,10454.31,28605.17,12353.72,9.73,16413.36
98216.16,25929.83,23076.9,49006.73,33457.83,6.38,43763.64
85436.68,22574.71,5790.4,28365.1,10204.25,3.14,32625.49
42163.54,15617.35,8912.75,24530.11,4770.24,5.47,13686.4
72675.98,15009.79,6622.5,21632.29,6304.72,2.97,52067.67
63719.1,15604.61,12903.6,28508.21,20833.8,9.86,25326.25
80639.61,22394.32,36521.23,58915.55,13492.03,8.63,13555.55
59418.21,20023.52,4457.01,24480.52,19503.51,1.24,33028.51
57318.84,18651.27,31778.49,50429.77,17800.69,9.53,5031.21
99227.36,32376.06,24383.84,56759.89,6361.8,7.49,37379.56
62531.98,23494.11,6151.8,29645.92,8179.43,1.74,38028.03
85660.56,18633.0,28433.33,47066.33,12068.62,7.04,22297.66
59366.21,18152.49,21040.01,39192.51,8058.38,6.82,18009.8
106666.58,36944.72,17264.79,54209.51,18983.05,2.97,28796.07
48041.63,15916.87,22244.75,38161.62,9229.53,7.83,9858.55
49646.41,14601.38,1761.97,16363.35,13827.79,1.78,21951.21
103112.93,21741.0,28766.48,50507.48,13607.18,5.41,56319.96
53876.34,11022.33,3247.79,14270.13,7482.36,1.09,28196.59
105026.86,23124.54,32273.85,55398.38,24215.39,9.72,37005.51
87296.01,23779.27,24072.97,47852.24,9166.16,7.76,33457.3
61133.76,13599.28,4023.83,17623.11,11330.86,2.43,40124.63
19667.66,6172.2,3737.62,9909.83,2714.34,4.08,6802.39
64517.04,15489.34,8371.29,23860.63,6946.05,2.45,25120.13
67540.75,24992.3,24305.51,49297.81,19353.84,7.9,17973.68
94180.44,35205.84,5986.31,41192.16,24549.18,1.53,43705.68
104711.18,28361.31,25702.95,54064.26,13329.1,8.56,26328.06
47875.32,14641.43,23162.99,37804.42,8651.47,9.48,8415.08
85029.54,33185.14,11676.86,44862.0,8280.04,7.09,32272.13
84135.05,26105.25,9216.41,35321.66,5452.54,2.92,44455.64
91835.32,36974.94,21145.46,58120.4,21296.75,4.24,19880.72
77467.25,17428.27,18832.65,36260.93,12319.06,5.3,32208.83
16437.56,5617.59,5043.21,10660.8,1713.37,6.44,4970.32
61114.44,18227.17,9700.39,27927.57,5361.88,7.02,20714.22
36107.31,6194.9,6727.77,12922.67,9147.34,5.99,21633.59
59934.86,23681.31,11472.09,35153.41,8295.82,4.16,15265.51
89500.11,34970.68,18071.71,53042.39,28669.16,9.02,25637.84
72628.77,20523.89,4545.18,25069.07,7796.25,1.73,35235.23
93702.27,35628.59,16230.13,51858.72,11844.36,5.2,42465.04
73543.85,16786.02,22929.16,39715.18,22566.77,7.98,20545.76
32541.85,11722.89,1641.96,13364.85,7156.22,1.55,13523.94
15000.0,3913.49,4147.75,8061.24,1053.19,7.35,8513.32
68720.22,17624.31,24187.73,41812.04,14536.53,8.38,27259.64
59651.84,21398.02,9913.84,31311.86,8237.77,6.95,24206.48
40576.36,10346.87,1018.36,11365.22,11193.9,1.12,21315.23
22484.32,4612.18,3116.63,7728.81,1806.06,2.62,16654.88
46631.42,13393.83,7068.67,20462.51,15276.48,4.08,22953.43
60137.71,14231.54,6640.9,20872.44,11413.28,3.1,28928.6
81646.95,27424.47,30034.81,57459.28,22009.78,9.66,17095.51
69715.78,15203.85,12755.87,27959.72,18288.82,6.86,33805.89
105201.68,38594.58,11701.2,50295.78,11137.91,3.67,64911.11
39109.9,9692.99,14774.46,24467.45,12353.81,9.37,12880.69
87026.47,24947.19,22640.14,47587.32,10453.06,7.67,39028.27
66182.47,16879.85,8983.18,25863.03,6907.13,3.56,31701.27
82366.73,26947.74,9670.33,36618.06,17163.74,4.41,53560.57
54087.13,11872.14,3776.94,15649.08,18624.08,2.79,30177.68
91792.01,26840.38,31476.82,58317.2,12937.79,9.74,15891.53
72380.62,19677.63,14047.64,33725.27,24384.39,5.66,41641.11
48013.88,17096.76,24272.46,41369.22,8804.53,9.06,6364.89
64699.4,14458.11,5823.28,20281.39,19579.09,4.12,25866.91
59011.1,21588.53,31261.23,52849.75,11796.83,8.75,2121.1
77229.46,18686.69,6860.51,25547.19,8598.83,1.48,63419.04
35505.58,6356.5,14687.57,21044.07,10890.17,9.84,12771.57
64266.21,14235.63,29024.59,43260.23,4679.96,9.21,16386.11
74882.68,16367.93,18275.03,34642.96,19199.78,4.27,30131.44
65825.58,20276.89,15801.93,36078.82,19482.03,7.97,14704.93
98673.53,38959.37,25293.93,64253.31,29565.32,7.77,32690.2
84350.57,17741.14,18534.8,36275.95,20967.2,9.11,35876.81
64812.98,19430.67,10895.34,30326.02,8325.75,3.77,41540.27
70417.23,19853.65,9831.02,29684.67,14583.34,5.19,24286.58
72391.64,19446.89,37005.42,56452.32,17507.32,8.78,9903.64
75082.49,20047.73,22049.74,42097.47,23845.85,8.01,25238.67
19358.55,7029.54,4639.57,11669.11,1796.51,4.54,8373.05
57461.84,11682.76,14067.91,25750.67,10869.52,8.61,30742.63
27889.02,9388.02,1931.98,11320.0,4341.75,1.42,12670.33
96957.02,23903.77,35639.34,59543.11,17445.39,8.04,28035.35
63478.76,17819.16,6154.65,23973.81,6841.37,2.86,22247.03
60166.48,16857.64,11951.04,28808.69,6798.43,3.58,24542.07
87419.93,22443.13,17844.0,40287.13,24605.89,5.44,30118.99
75558.12,16750.07,10262.37,27012.44,14573.51,5.05,55681.99
36784.14,8387.89,12231.73,20619.62,7555.35,5.69,16916.43
63227.37,16307.83,14170.29,30478.12,20083.53,5.9,18590.73
56620.83,20556.0,6624.92,27180.92,7224.88,3.98,24020.93
21386.68,5061.16,1818.08,6879.23,3178.32,2.58,17226.53
47743.09,17124.28,16593.73,33718.01,6779.64,7.92,10540.34
60411.49,15673.05,11283.45,26956.5,15057.08,4.6,26828.83
62126.23,22806.5,15600.77,38407.27,13811.0,5.55,17235.27
27944.21,7871.99,8394.51,16266.5,5359.33,6.8,8778.81
93791.64,21776.0,21350.04,43126.03,23422.52,9.19,46408.55
62447.42,24275.68,14820.57,39096.25,12366.25,7.37,12444.41
65938.83,15766.15,4647.84,20413.98,19786.24,1.41,27372.39
75016.04,23806.75,29282.91,53089.66,13267.41,8.55,21847.31
45298.09,14580.24,10393.76,24974.0,14170.95,9.9,23452.43
76408.9,20483.58,13030.99,33514.57,6717.27,5.25,36521.37
55823.13,21866.37,31277.16,53143.53,4350.48,9.73,2138.69
42585.36,15701.28,13776.49,29477.77,10761.01,5.93,13458.37
79336.19,29187.88,19881.59,49069.48,13608.82,5.14,22662.34
102291.85,40452.79,8955.74,49408.53,18624.65,3.98,37157.24
83120.73,24216.93,25737.05,49953.97,21514.82,6.92,34452.82
88074.44,19260.44,5513.25,24773.69,9981.04,3.07,69694.17
51984.23,18908.6,4276.33,23184.93,3142.12,1.94,32892.6
25059.51,6489.59,1423.15,7912.74,4367.87,1.25,13243.52
102253.44,24256.79,14358.03,38614.82,32469.92,3.63,46519.44
116362.87,35059.67,10722.43,45782.1,21495.0,4.56,71961.32
103570.17,39483.88,28755.42,68239.3,22879.9,5.97,24436.43
56605.35,12880.97,10655.71,23536.69,5964.29,3.63,36874.87
36134.14,13727.2,15151.56,28878.75,6862.99,9.86,5196.86
38357.93,10167.92,7031.76,17199.68,7660.04,3.63,15372.08
22906.69,5538.39,2639.66,8178.05,2649.66,4.97,10027.72
62315.53,22791.77,5907.91,28699.68,5849.54,1.93,36932.66
105141.95,41622.94,15730.51,57353.46,16324.2,3.35,27582.7
61458.43,15261.53,2964.0,18225.53,4001.64,1.43,49992.87
72558.07,19508.95,20665.76,40174.72,7282.53,6.04,25219.57
99389.92,27032.63,35795.34,62827.97,26630.83,7.76,39245.98
54897.62,20280.76,7337.74,27618.51,13225.81,2.76,28311.29
115888.29,22831.37,14082.83,36914.2,16809.9,4.31,81107.08
114802.36,29006.77,4209.55,33216.32,24676.13,1.15,80365.73
61722.22,21022.69,31488.33,52511.02,18339.73,8.56,7376.85
50561.64,15189.72,15462.4,30652.12,15135.2,8.02,16147.12
82430.95,21522.06,2667.36,24189.42,20347.81,1.57,54486.2
56311.88,20865.03,14012.34,34877.36,4934.69,4.28,18820.2
36086.12,14443.19,9559.94,24003.13,3578.7,9.6,7550.91
97030.97,37089.9,15795.62,52885.52,13148.98,4.53,38310.93
95411.18,23933.48,17115.49,41048.97,23763.6,5.74,40248.33
68887.79,26597.29,17118.36,43715.65,8646.25,4.2,25053.99
33428.38,11103.4,7345.34,18448.74,6387.01,6.37,14824.87
34261.84,8170.01,16549.81,24719.82,10308.2,9.8,10639.0
67680.73,21882.05,30050.76,51932.81,21784.13,9.98,9779.53
52503.22,10020.35,9012.32,19032.67,15665.73,7.97,27284.18
56472.68,19779.22,9123.7,28902.92,4941.43,4.64,12537.55
90549.08,30763.37,17536.79,48300.16,28923.88,5.45,46454.43
83329.48,30206.57,20562.2,50768.77,21339.19,4.21,22380.19
99453.57,23386.6,51012.54,74399.14,23132.36,9.87,18810.87
40234.42,12874.83,15961.1,28835.93,4754.58,7.37,5731.52
56420.21,12749.57,8965.96,21715.53,18682.85,5.04,32658.45
83974.54,32858.44,3619.64,36478.08,4666.67,1.11,42880.09
76201.96,25091.56,17459.87,42551.43,5625.52,5.68,25837.44
103309.51,23235.49,46198.51,69434.01,9649.49,9.86,28788.51
75513.42,18549.6,20987.14,39536.74,19574.66,5.71,22650.04
111202.73,37817.28,16055.67,53872.95,26356.48,2.64,59291.39
78500.45,23324.31,5111.1,28435.4,26316.99,1.2,34607.1
91554.19,31590.91,7681.5,39272.41,13815.6,4.19,48650.33
56912.13,14430.03,27535.06,41965.09,8904.71,9.26,17053.09
65357.18,21486.32,29028.24,50514.56,16287.07,9.97,7845.8
87773.61,20785.21,34815.17,55600.38,9032.83,9.51,24547.31
105324.45,32736.39,35918.27,68654.66,19916.19,7.56,21900.02
83230.92,33205.68,27744.29,60949.97,4376.65,6.02,24476.62
62920.71,20499.84,16164.49,36664.33,14239.12,6.32,19565.63
99433.38,20179.27,15660.49,35839.76,28182.7,5.85,39790.2
15000.0,5762.58,4157.56,9920.13,1561.85,7.36,5087.58
29444.14,7590.51,7965.03,15555.55,4003.7,4.77,12071.68
82040.86,27412.08,30225.3,57637.39,7427.22,7.02,27385.8
65352.71,20400.57,3764.68,24165.26,15166.46,2.09,43095.57
80137.84,20550.17,13453.33,34003.49,17678.26,3.39,54260.74
66610.19,15242.44,16897.35,32139.8,20497.58,8.52,18495.99
79273.64,18869.96,24798.88,43668.84,26989.11,9.13,18471.45
44639.93,17372.24,9641.32,27013.56,15088.53,5.85,19373.18
79262.15,29860.44,3257.37,33117.81,6932.22,1.28,54668.51
89860.36,26200.43,18197.37,44397.8,19474.33,9.34,34013.96
95513.77,20434.18,35315.71,55749.89,27376.53,7.32,32060.61
115338.86,43414.07,29389.44,72803.5,28493.95,4.73,30721.04
71102.46,20480.03,18642.29,39122.32,22478.28,6.39,33250.85
71847.78,20519.41,9517.92,30037.33,13045.64,4.87,42882.87
26920.69,7545.88,4193.88,11739.75,4639.38,5.19,8816.4
51714.71,12937.99,11949.31,24887.3,2836.72,8.98,20405.95
60172.95,19059.01,3518.9,22577.91,3408.33,2.45,23482.99
91257.99,28666.18,9913.34,38579.52,23720.0,1.93,29171.76
49724.97,14490.68,1982.03,16472.71,9474.19,1.02,19102.69
84908.5,32475.23,7480.08,39955.31,21163.59,3.83,26617.97
64959.46,17773.19,4404.0,22177.19,8309.53,2.33,22601.07
60570.8,18723.84,9983.83,28707.68,18543.86,2.98,25986.71
71222.35,17262.56,2664.16,19926.72,22525.59,1.1,28911.9
55221.09,19903.71,6699.55,26603.26,13899.44,3.04,32406.77
54274.07,11338.57,9249.99,20588.56,7090.17,3.99,34420.25
22380.35,5500.42,796.87,6297.29,2464.83,1.28,18435.07
58801.14,21393.34,22768.59,44161.93,13998.7,6.47,14273.14
53000.8,10916.07,7605.26,18521.33,17856.46,6.12,33130.15
52100.48,16133.01,5149.93,21282.94,11667.21,1.87,18248.05
75421.83,29489.47,11127.72,40617.19,22337.76,6.36,18451.5
81465.8,23520.64,30425.93,53946.57,17963.3,9.99,31544.51
70804.86,16145.66,37681.71,53827.37,17916.07,9.5,13179.18
89885.38,23803.6,4453.49,28257.09,19632.67,1.02,33214.59
79389.05,28908.28,21580.94,50489.22,17332.27,8.16,17955.3
57623.6,15728.84,10632.78,26361.62,15584.21,4.18,34539.7
53428.59,18641.57,2043.79,20685.36,8562.05,1.57,22657.83
72820.56,25044.61,15184.07,40228.68,23032.56,3.66,27800.02
79344.18,23179.6,14607.87,37787.47,24250.95,3.9,40384.49
99946.11,36025.73,19836.66,55862.4,26494.48,5.71,51912.66
94779.33,25725.2,22674.33,48399.53,26053.23,6.95,22369.77
51463.17,15121.57,12212.86,27334.43,8923.0,7.74,20213.39
62449.84,21194.51,9464.2,30658.71,18789.55,3.21,39176.26
81775.45,19507.48,11899.68,31407.16,27009.76,3.9,30766.89
91699.94,23476.99,11308.4,34785.39,26151.79,3.78,33371.21
88474.24,29108.15,21504.07,50612.22,7841.71,4.26,23145.1
63403.05,20670.65,16131.52,36802.17,18086.78,10.0,21503.32
33649.43,11042.39,7915.44,18957.83,6345.65,8.0,9968.64
40026.59,14422.34,13049.36,27471.69,9406.38,9.77,11483.64
71815.84,21481.47,15591.41,37072.89,25130.1,7.24,30691.63
73555.64,27838.53,15065.8,42904.33,11681.52,4.66,26709.81
37533.02,12624.53,7350.86,19975.39,6153.38,4.51,14253.28
66114.24,17409.42,8219.1,25628.52,8612.47,5.4,47301.13
80780.61,22380.77,9653.14,32033.91,7012.87,4.75,43004.87
36219.33,11910.43,8816.21,20726.63,3895.12,8.45,9037.27
92624.93,35253.19,10609.16,45862.35,18677.57,5.19,33356.28
55561.72,12640.4,5267.12,17907.52,18049.92,3.66,39569.29
96440.33,28612.54,22601.43,51213.96,28224.07,7.97,41268.15
51663.69,11811.47,15453.02,27264.49,5240.02,8.69,23671.27
39334.36,9799.51,8987.15,18786.66,8636.69,4.78,23789.57
53546.58,17883.2,10544.41,28427.6,16225.21,7.01,20698.88
62621.3,12533.43,4832.31,17365.74,12897.04,1.53,23135.78
55288.0,18863.24,7052.33,25915.57,17918.62,5.77,34860.29
59599.96,22919.66,3368.7,26288.37,19006.53,1.4,27787.66
73349.13,29244.35,4584.54,33828.89,11354.97,1.26,23071.7
60720.52,14968.57,17600.85,32569.42,18930.23,6.52,25378.54
63347.19,21399.58,6385.9,27785.47,14373.1,3.73,32270.31
22269.34,8694.3,6031.35,14725.65,3864.74,7.68,5855.84
74792.45,16020.67,35720.71,51741.38,20914.2,9.06,25649.05
62769.92,17270.2,5475.87,22746.07,18029.24,2.25,31242.2
105257.32,40656.41,24223.28,64879.7,27167.41,7.52,19897.91
41510.87,10815.01,13240.22,24055.23,12201.58,5.63,20315.6
19792.62,8401.51,2255.21,10656.71,6550.97,2.01,5293.2
80451.71,24884.12,29165.79,54049.91,25269.63,6.86,27048.97
73663.18,16189.21,9983.95,26173.16,5206.26,6.49,29311.29
39789.17,11430.11,7047.35,18477.47,12222.56,5.64,23016.03
26756.28,6644.91,8873.44,15518.36,7621.44,9.34,12130.48
103434.92,26390.07,25895.48,52285.55,34143.37,5.69,29149.15
100352.76,31392.53,26976.49,58369.02,27415.3,9.91,24902.04
15000.0,5362.35,3066.59,8428.94,4604.51,5.58,7797.12
53544.42,15461.98,5330.16,20792.14,2540.96,2.04,34090.86
106604.8,22202.72,18489.86,40692.58,36388.02,5.23,35097.6
53098.44,18874.62,7413.38,26287.99,5755.25,2.64,17478.13
52734.69,16076.63,12033.22,28109.85,16298.84,6.37,19906.41
57931.02,22133.52,16703.88,38837.4,19057.99,7.24,19488.23
36977.58,14148.84,5206.27,19355.11,1924.38,5.22,10721.29
22380.61,6538.3,1175.54,7713.84,7089.86,1.88,15468.55
91313.68,17917.33,14026.7,31944.03,27260.31,5.22,32822.88
18926.58,6823.97,1738.69,8562.66,6181.76,1.73,10071.91
71181.79,24403.97,21394.66,45798.63,7048.79,7.14,24648.28
87164.49,18969.87,29984.62,48954.49,24565.45,8.11,20783.07
28719.34,10231.55,15993.19,26224.74,5714.33,9.66,92.34
41893.29,9358.67,3109.76,12468.43,5473.09,2.34,32614.65
95329.48,19767.91,22395.21,42163.11,26230.55,5.79,32834.85
78322.29,23773.63,16904.35,40677.99,15135.88,6.11,34945.01
49567.86,10332.28,27465.14,37797.42,15737.11,9.3,11225.35
95056.23,37288.23,32601.83,69890.05,24844.83,6.65,21871.19
95163.39,36146.24,11116.24,47262.49,9112.67,2.31,31325.08
71726.32,22935.45,10018.85,32954.3,8899.2,4.93,30204.67
42495.99,9501.41,9273.47,18774.88,5202.31,6.89,21123.14
54663.78,14272.14,8674.16,22946.31,8287.71,7.3,35378.8
72159.67,20227.32,29433.96,49661.28,17981.98,8.77,21827.94
60285.13,17849.55,6034.5,23884.04,19371.29,2.62,33609.94
88473.93,20832.09,27416.35,48248.44,20110.0,9.56,26191.47
26755.65,8090.49,1954.8,10045.3,7447.94,1.53,10458.22
27643.41,7765.61,15092.72,22858.34,4221.4,9.85,3058.95
69521.78,27396.93,15007.77,42404.7,14256.2,8.72,25843.64
52711.39,20346.16,20994.5,41340.66,10665.71,6.94,7933.77
49323.78,14890.53,8258.21,23148.75,12827.27,7.61,31696.34
20798.58,6895.81,736.08,7631.89,4316.82,1.65,15209.0
65488.65,15095.39,4699.75,19795.14,9861.56,1.37,43809.86
63681.12,16266.96,4771.68,21038.64,7872.97,1.92,33866.08
81336.97,31495.96,8574.95,40070.91,10224.84,1.79,29130.87
66722.65,22642.25,15652.44,38294.69,22975.33,5.93,31914.09
61684.9,14400.31,10563.47,24963.78,9644.95,2.94,29903.33
94425.02,29539.28,24043.74,53583.02,28036.57,8.74,42674.74
32188.32,12193.48,7655.96,19849.43,2419.6,5.01,14588.41
78409.73,21347.98,34385.29,55733.27,6029.85,7.26,19464.71
23221.32,6028.1,5521.43,11549.53,5873.48,6.88,8736.4
44040.95,17725.65,3230.01,20955.66,8438.56,3.88,12407.62
34683.57,9930.28,2222.66,12152.94,10732.71,3.19,22766.42
84548.56,23709.14,19084.73,42793.87,25840.6,4.08,26631.82
63364.74,15853.62,19975.57,35829.18,17261.15,8.17,26017.27
64662.42,23496.88,17159.87,40656.75,19308.72,6.28,14523.18
37331.68,13178.59,6232.67,19411.25,11864.91,3.28,15378.97
57507.66,16119.26,25309.74,41429.0,16425.83,8.36,13021.62
45913.37,9653.42,1653.33,11306.75,9441.03,1.49,29589.75
